0,312.00,0.00
1,313.85,9.86
2,320.37,20.16
3,326.54,30.87
4,334.34,42.24
5,328.90,52.09
6,335.94,64.08
7,337.67,75.48
8,347.72,89.28
9,355.31,103.23
10,360.45,117.12
11,372.59,134.14
12,370.05,146.51
13,381.79,165.21
14,380.03,178.83
15,386.70,197.03
16,382.95,210.53
17,364.95,215.83
18,381.64,242.19
19,387.90,263.62
20,386.71,280.96
21,387.97,300.94
22,1710.54,1415.08
23,356.30,314.12
24,330.22,310.10
25,321.73,321.73
26,295.72,314.91
27,289.65,328.55
28,272.82,329.78
29,251.29,323.96
30,243.34,334.93
31,225.96,332.49
32,205.76,324.22
33,192.93,326.22
34,182.58,332.12
35,164.34,322.54
36,153.28,325.74
37,140.59,324.89
38,123.32,311.48
39,112.80,313.31
40,98.89,304.34
41,91.79,315.94
42,79.33,308.98
43,68.93,308.39
44,57.34,300.58
45,48.03,303.22
46,38.73,306.56
47,28.70,303.65
48,18.84,299.41
49,9.71,308.85
50,-0.00,315.00
51,-9.30,295.85
52,-18.52,294.42
53,-29.55,312.61
54,-38.10,301.60
55,-46.62,294.33
56,-55.09,288.79
57,-63.92,285.94
58,-78.34,305.10
59,-87.88,302.49
60,-92.40,284.37
61,-107.04,297.32
62,-117.06,295.67
63,-118.75,274.41
64,-133.69,284.12
65,-136.20,267.30
66,-149.34,271.66
67,-153.22,259.08
68,-169.86,267.65
69,-170.87,251.43
70,-182.21,250.80
71,-193.68,249.69
72,-207.16,250.42
73,-216.91,246.04
74,-230.69,245.66
75,-236.17,236.17
76,-234.00,219.74
77,-247.54,218.23
78,-256.58,212.26
79,-271.02,210.23
80,-274.26,199.26
81,-291.96,198.42
82,-286.23,181.65
83,-294.37,174.09
84,-307.58,169.10
85,-310.96,158.44
86,-327.55,154.13
87,-324.89,140.59
88,-331.93,131.42
89,-339.66,122.28
90,-340.48,110.63
91,-354.35,102.95
92,-351.60,90.27
93,-364.99,81.59
94,-357.55,68.21
95,-370.38,58.66
96,-378.99,47.88
97,-380.30,35.95
98,-384.24,24.17
99,-381.81,12.00
100,-373.00,-0.00
101,-395.80,-12.44
102,-387.23,-24.36
103,-381.30,-36.04
104,-386.92,-48.88
105,-390.14,-61.79
106,-382.11,-72.89
107,-394.27,-88.13
108,-393.24,-100.97
109,-388.92,-112.99
110,-394.69,-128.24
111,-398.93,-143.62
112,-386.79,-153.14
113,-386.37,-167.20
114,-392.69,-184.79
115,-384.91,-196.12
116,-371.55,-204.26
117,-390.78,-231.10
118,-368.97,-234.16
119,-368.88,-250.69
120,-350.30,-254.51
121,-341.35,-264.78
122,-327.47,-270.91
123,-301.54,-265.85
124,-295.23,-277.24
125,-282.14,-282.14
126,-271.08,-288.67
127,-257.25,-291.79
128,-251.78,-304.35
129,-240.87,-310.53
130,-222.18,-305.81
131,-213.03,-313.46
132,-200.94,-316.62
133,-190.38,-321.92
134,-179.21,-325.99
135,-174.33,-342.15
136,-153.28,-325.74
137,-143.77,-332.23
138,-133.26,-336.58
139,-116.86,-324.60
140,-109.08,-335.72
141,-96.53,-332.26
142,-86.79,-338.04
143,-71.77,-321.08
144,-63.15,-331.03
145,-52.56,-331.86
146,-41.36,-327.40
147,-30.21,-319.58
148,-20.16,-320.37
149,-9.64,-306.85
150,0.00,-320.00
151,9.80,-311.85
152,19.84,-315.38
153,30.11,-318.58
154,37.60,-297.63
155,47.24,-298.28
156,55.46,-290.76
157,64.35,-287.90
158,72.87,-283.79
159,81.47,-280.41
160,88.38,-272.00
161,92.81,-257.80
162,102.34,-258.48
163,106.44,-245.96
164,119.22,-253.35
165,123.49,-242.35
166,129.59,-235.73
167,138.46,-234.12
168,131.28,-206.86
169,147.27,-216.70
170,147.53,-203.06
171,163.03,-210.18
172,160.63,-194.17
173,177.23,-201.03
174,185.51,-197.55
175,188.80,-188.80
176,192.45,-180.72
177,207.03,-182.52
178,206.50,-170.83
179,214.92,-166.71
180,220.86,-160.47
181,225.79,-153.45
182,235.57,-149.50
183,228.96,-135.41
184,233.97,-128.63
185,249.48,-127.12
186,253.35,-119.22
187,251.46,-108.82
188,265.92,-105.28
189,267.21,-96.20
190,274.86,-89.31
191,262.16,-76.16
192,288.64,-74.11
193,283.99,-63.48
194,288.79,-55.09
195,302.23,-47.87
196,294.66,-37.22
197,306.63,-28.99
198,304.40,-19.15
199,300.85,-9.45
200,323.00,0.00
201,318.84,10.02
202,318.37,20.03
203,313.60,29.64
204,328.39,41.49
205,330.88,52.41
206,346.75,66.15
207,350.35,78.31
208,353.53,90.77
209,357.23,103.78
210,371.86,120.83
211,368.83,132.79
212,375.63,148.72
213,386.37,167.20
214,386.36,181.81
215,392.04,199.76
216,393.46,216.31
217,377.87,223.47
218,381.64,242.19
219,391.21,265.87
220,6626.66,4814.55
221,392.71,304.61
222,357.52,295.76
223,354.05,312.14
224,330.22,310.10
225,319.61,319.61
226,296.41,315.64
227,284.36,322.55
228,273.45,330.55
229,248.84,320.80
230,229.24,315.52
231,219.77,323.39
232,209.51,330.13
233,189.87,321.06
234,175.36,318.98
235,164.34,322.54
236,152.43,323.93
237,139.00,321.21
238,123.32,311.48
239,110.43,306.73
240,96.72,297.68
241,88.44,304.41
242,79.33,308.98
243,67.84,303.51
244,58.65,307.46
245,47.56,300.26
246,37.60,297.63
247,27.95,295.68
248,18.90,300.41
249,9.58,304.85
250,0.00,302.00
251,-9.23,293.85
252,-19.28,306.39
253,-29.64,313.60
254,-37.22,294.66
255,-48.49,306.18
256,-56.96,298.62
257,-68.06,304.49
258,-75.60,294.45
259,-85.09,292.89
260,-93.94,289.12
261,-103.65,287.91
262,-113.01,285.44
263,-119.54,276.24
264,-131.14,278.69
265,-139.38,273.54
266,-148.86,270.78
267,-160.86,271.99
268,-169.86,267.65
269,-170.87,251.43
270,-182.21,250.80
271,-191.23,246.53
272,-200.79,242.71
273,-215.59,244.54
274,-222.48,236.91
275,-236.88,236.88
276,-242.75,227.95
277,-255.04,224.85
278,-260.43,215.45
279,-268.65,208.39
280,-276.68,201.02
281,-282.03,191.67
282,-287.92,182.72
283,-301.26,178.16
284,-315.47,173.43
285,-318.98,162.53
286,-324.83,152.85
287,-334.98,144.96
288,-321.70,127.37
289,-334.01,120.25
290,-341.43,110.94
291,-342.82,99.60
292,-352.56,90.52
293,-365.97,81.80
294,-357.55,68.21
295,-372.36,58.98
296,-366.09,46.25
297,-379.31,35.86
298,-387.23,24.36
299,-379.81,11.94
300,-377.00,-0.00
301,-397.80,-12.50
302,-386.24,-24.30
303,-389.26,-36.80
304,-389.90,-49.26
305,-391.12,-61.95
306,-385.06,-73.45
307,-398.17,-89.00
308,-402.93,-103.45
309,-393.72,-114.39
310,-392.79,-127.62
311,-401.76,-144.64
312,-402.59,-159.40
313,-394.63,-170.77
314,-401.74,-189.05
315,-382.24,-194.76
316,-389.08,-213.90
317,-388.19,-229.58
318,-368.97,-234.16
319,-374.67,-254.62
320,-355.16,-258.04
321,-344.51,-267.23
322,-322.85,-267.08
323,-308.30,-271.80
324,-302.52,-284.09
325,-282.14,-282.14
326,-267.66,-285.03
327,-261.88,-297.04
328,-243.50,-294.34
329,-231.68,-298.68
330,-223.95,-308.24
331,-212.47,-312.64
332,-205.22,-323.38
333,-188.35,-318.47
334,-176.80,-321.60
335,-169.34,-332.35
336,-156.69,-332.98
337,-144.16,-333.14
338,-132.16,-333.79
339,-120.25,-334.01
340,-108.46,-333.82
341,-94.86,-326.50
342,-83.56,-325.44
343,-74.17,-331.81
344,-62.77,-329.07
345,-51.47,-324.95
346,-39.10,-309.54
347,-30.21,-319.58
348,-20.34,-323.36
349,-9.61,-305.85
350,-0.00,-315.00
351,9.39,-298.85
352,19.21,-305.40
353,27.48,-290.70
354,37.60,-297.63
355,46.93,-296.31
356,56.40,-295.67
357,62.61,-280.09
358,73.86,-287.67
359,80.63,-277.52
360,90.23,-277.71
361,99.59,-276.62
362,105.28,-265.92
363,109.22,-252.38
364,114.11,-242.49
365,127.57,-250.37
366,127.66,-232.22
367,132.86,-224.65
368,135.56,-213.61
369,142.77,-210.08
370,152.82,-210.34
371,155.07,-199.91
372,164.46,-198.79
373,167.97,-190.53
374,179.35,-190.99
375,180.31,-180.31
376,193.91,-182.09
377,202.53,-178.55
378,204.19,-168.92
379,211.76,-164.26
380,228.14,-165.76
381,215.04,-146.14
382,231.35,-146.82
383,241.01,-142.53
384,242.74,-133.45
385,243.24,-123.94
386,248.83,-117.09
387,261.56,-113.19
388,264.99,-104.92
389,258.74,-93.15
390,259.64,-84.36
391,259.28,-75.33
392,281.86,-72.37
393,284.97,-63.70
394,281.92,-53.78
395,290.38,-45.99
396,291.68,-36.85
397,299.66,-28.33
398,309.39,-19.46
399,315.84,-9.93
