0,221,0,221
1,215.89,6.78,215.9964363
2,222.56,14,222.999896
3,213.05,20.14,213.999818
4,218.27,27.57,220.0043131
5,216.3,34.26,218.9964328
6,207.26,39.54,210.9979128
7,206.89,46.25,211.9965438
8,205.34,52.72,211.9997972
9,209.34,60.82,217.9961192
10,203.53,66.13,214.0038266
11,197.58,71.13,209.9936506
12,191.53,75.83,205.9949752
13,193.65,83.8,211.0041765
14,187.3,88.14,207.0022937
15,185.33,94.43,208.000562
16,184.02,101.17,209.9969745
17,175.59,103.84,203.9965532
18,173.93,110.38,205.9985177
19,168.72,114.67,203.9991355
20,165.04,119.91,204.0014944
21,160.4,124.42,202.9987596
22,156.41,129.4,202.9986406
23,147.77,130.28,196.9996226
24,147.98,138.96,202.9974433
25,144.25,144.25,204.0003064
26,141.02,150.17,206.0040517
27,136.23,154.52,205.9976779
28,128.76,155.64,201.997394
29,129.94,167.51,212.0000087
30,122.26,168.28,208.0040048
31,118.04,173.69,210.0039469
32,110.92,174.78,207.0055429
33,105.88,179.03,207.9959502
34,101.17,184.02,209.9969745
35,94.88,186.22,208.9978536
36,87.71,186.39,205.995816
37,82.61,190.89,207.9985678
38,77.67,196.18,210.995785
39,72.49,201.35,214.0014547
40,65.51,201.62,211.9957181
41,61.1,210.3,218.9961187
42,54.46,212.12,218.9995114
43,45.81,204.94,209.9975231
44,41.41,217.09,221.0041995
45,34.57,218.28,221.0005505
46,28.2,223.23,225.004162
47,20.8,220.02,221.0009964
48,14,222.56,222.999896
49,7.1,225.89,226.0015533
50,0,229,229
51,-7.38,234.88,234.9959123
52,-14.69,233.54,234.0015549
53,-22.4,236.94,237.9964781
54,-29.2,231.16,232.9969648
55,-37.7,238.03,240.997035
56,-45.91,240.66,244.9999259
57,-53.88,241.05,246.9982933
58,-61.18,238.27,245.9991571
59,-70.58,242.95,252.9945432
60,-76.33,234.91,246.9999534
61,-86.72,240.87,256.0053033
62,-95.71,241.74,259.9973686
63,-101.67,234.95,256.0044754
64,-111.98,237.97,263.0004587
65,-119.4,234.33,262.9960245
66,-130.07,236.6,269.9958609
67,-136.93,231.54,268.99925
68,-145.21,228.81,270.9980815
69,-152.89,224.97,272.0052444
70,-164.58,226.52,279.9962264
71,-170.39,219.66,277.9986829
72,-179.12,216.51,280.9992073
73,-188.47,213.78,284.9961917
74,-197.83,210.67,288.9957747
75,-202.94,202.94,287.0005003
76,-215.05,201.94,295.0021459
77,-228.03,201.04,303.9979646
78,-235.78,195.05,306.0011616
79,-242.58,188.16,307.0003941
80,-247.56,179.86,305.9993026
81,-254.74,173.12,307.9983799
82,-263.43,167.18,312.000829
83,-273.72,161.88,318.005932
84,-283.92,156.09,323.9979236
85,-291.36,148.45,326.9985506
86,-294.07,138.38,325.0018297
87,-304.69,131.85,331.9946063
88,-313.33,124.06,336.9963983
89,-320.84,115.51,340.9998031
90,-322.41,104.76,339.0027518
91,-327.46,95.14,341.0009842
92,-335.13,86.05,346.0010396
93,-336.69,75.26,344.9988749
94,-343.8,65.58,349.9988234
95,-350.63,55.53,354.9999687
96,-346.25,43.74,349.001791
97,-349.44,33.03,350.9975705
98,-360.29,22.67,361.0025111
99,-369.82,11.62,370.0025092
100,-368,0,368
101,-366.82,-11.53,367.0011625
102,-362.28,-22.79,362.9961191
103,-370.35,-35.01,372.0011056
104,-371.05,-46.87,373.9985286
105,-378.28,-59.91,382.9947343
106,-364.43,-69.52,371.0016918
107,-378.66,-84.64,388.004285
108,-376.78,-96.74,389.0010231
109,-364.91,-106.02,379.9994059
110,-362.35,-117.74,380.9989896
111,-366.94,-132.11,389.997456
112,-365.4,-144.67,392.996907
113,-362.51,-156.87,394.995819
114,-361.93,-170.31,399.9985262
115,-351.06,-178.87,394.0020311
116,-347.89,-191.26,396.9985387
117,-333.97,-197.51,388.0027848
118,-326.75,-207.36,386.9931939
119,-324.22,-220.34,392.0055153
120,-314.71,-228.65,389.0028362
121,-312.11,-242.1,395.0000786
122,-304.35,-251.78,394.9963176
123,-296.29,-261.22,394.9982943
124,-290.86,-273.13,398.998166
125,-281.43,-281.43,398.0021229
126,-271.77,-289.4,397.0028878
127,-261.22,-296.29,394.9982943
128,-252.42,-305.12,395.9975641
129,-236.58,-305,385.9988295
130,-228.65,-314.71,389.0028362
131,-219.21,-322.56,389.9974073
132,-205.22,-323.38,383.0011394
133,-202.09,-341.71,396.9963378
134,-189.81,-345.26,393.9953092
135,-175.24,-343.93,386.001169
136,-162.22,-344.74,380.9999948
137,-151.31,-349.66,380.9945298
138,-142.46,-359.82,386.9951989
139,-128.38,-356.59,378.9958476
140,-113.41,-349.04,367.0023838
141,-104.62,-360.11,374.9994087
142,-93.01,-362.25,373.9998965
143,-80.93,-362.07,371.0045145
144,-68.77,-360.5,367.0007669
145,-56.79,-358.53,362.999814
146,-46,-364.11,367.0042126
147,-33.41,-353.42,354.9956683
148,-23.11,-367.27,367.9963655
149,-11.09,-352.83,353.004245
150,0,-343,343
151,10.77,-342.83,342.999128
152,22.04,-350.31,351.0026463
153,32.56,-344.46,345.995441
154,42.74,-338.31,340.999067
155,52.56,-331.86,335.9964482
156,62.77,-329.07,335.0031907
157,70.9,-317.17,324.9978752
158,82.57,-321.57,332.0016111
159,90.95,-313.06,326.0037823
160,99.81,-307.19,322.9980375
161,108.06,-300.14,318.9999737
162,116.33,-293.81,316.0015585
163,126.69,-292.76,318.9965105
164,134.55,-285.93,316.0058028
165,137.11,-269.08,301.998673
166,146.45,-266.4,304.0009252
167,149.15,-252.2,293.0026664
168,159.14,-250.77,297.00359
169,164.69,-242.33,292.9959471
170,172.22,-237.04,292.9977645
171,175.9,-226.77,286.9938029
172,184.22,-222.68,289.0041363
173,188.47,-213.78,284.9961917
174,190.99,-203.38,278.9992912
175,194.45,-194.45,274.9938272
176,203.38,-190.99,278.9992912
177,206.28,-181.86,274.9990873
178,208.81,-172.74,270.9994902
179,210.97,-163.65,267.0012423
180,210.34,-152.82,259.9939769
181,217.52,-147.83,262.9993523
182,213.62,-135.56,253.0020118
183,217.77,-128.79,253.0032352
184,219.08,-120.44,250.00368
185,224.53,-114.41,251.998748
186,224.4,-105.59,248.001226
187,223.01,-96.51,242.997202
188,225.01,-89.09,242.0052235
189,225.81,-81.3,239.9996794
190,229.2,-74.47,240.9946491
191,228.55,-66.4,238.0001313
192,220.84,-56.7,228.0026219
193,225.44,-50.39,231.0029128
194,225.93,-43.1,230.0042932
195,230.13,-36.45,232.9987541
196,226.2,-28.58,227.9983693
197,221.01,-20.89,221.9950725
198,221.56,-13.94,221.9981018
199,222.89,-7,222.9998926
200,222,0,222
201,218.89,6.88,218.998097
202,221.56,13.94,221.9981018
203,219.02,20.7,219.9960236
204,212.31,26.82,213.9973096
205,216.3,34.26,218.9964328
206,210.21,40.1,214.0005937
207,207.87,46.46,212.9987523
208,205.34,52.72,211.9997972
209,205.5,59.7,213.9961215
210,201.62,65.51,211.9957181
211,202.29,72.83,215.0010535
212,195.25,77.31,209.9985681
213,187.22,81.02,203.9989431
214,188.2,88.56,207.9954653
215,187.11,95.34,209.999685
216,179.64,98.76,204.9977249
217,178.17,105.37,206.9961009
218,172.24,109.31,203.9982689
219,167.9,114.1,203.0005419
220,165.04,119.91,204.0014944
221,162.77,126.26,205.999176
222,157.18,130.03,203.9935129
223,156.77,138.21,208.9948253
224,150.9,141.7,207.0016908
225,144.96,144.96,205.004398
226,140.33,149.44,204.9995671
