447.94
448.31
448.06
421.0451
449.58
449.76
449.9
449.2
448.96
449.35
442.2775
442.2775
442.9996
443.1874
443.0248
443.34
444.45
444.6
444.49

444.475
444.7501
353.7774
387.8051
350.7999
368.6049
