"-10.51568,5.78104,-0.00000"
"-7.11140,5.51616,-0.00000"
"-7.28969,6.84547,-0.00000"
"-7.35488,9.48186,-0.00000"
"-6.42992,10.13193,-0.00000"
"-4.53990,8.91007,-0.00000"
"-3.31312,8.36799,-0.00000"
"-3.34789,11.52352,-0.00000"
"-2.43596,12.76973,-0.00000"
"-0.84698,8.96006,-0.00000"
"0.00000,14.00000,-0.00000"
"0.94108,9.95562,-0.00000"
"2.43595,12.76973,-0.00000"
"2.78991,9.60294,-0.00000"
"4.76577,11.01306,-0.00000"
"6.26280,11.39199,-0.00000"
"6.74500,9.92497,-0.00000"
"6.37424,7.70513,-0.00000"
"13.43503,13.43503,-0.00000"
"9.48186,7.35488,-0.00000"
"8.44328,5.35827,-0.00000"
"13.36510,6.80985,-0.00000"
"12.23145,4.40359,-0.00000"
"13.56016,3.48166,-0.00000"
"12.83995,2.03365,-0.00000"
"13.97237,0.87907,-0.00000"
"12.99358,-0.40834,-0.00000"
"12.83995,-2.03365,-0.00000"
"12.59158,-3.23297,-0.00000"
"13.17233,-4.74233,-0.00000"
"10.85793,-5.10935,-0.00000"
"10.32890,-6.10850,-0.00000"
"10.51722,-7.64121,-0.00000"
"9.47659,-8.89911,-0.00000"
"6.61312,-7.50111,-0.00000"
"7.05342,-9.70820,-0.00000"
"6.61754,-11.18965,-0.00000"
"4.25780,-9.04827,-0.00000"
"4.06486,-11.29057,-0.00000"
"2.48690,-9.68583,-0.00000"
"1.62933,-12.89749,-0.00000"
"0.37693,-11.99408,-0.00000"
"-0.81615,-12.97237,0.22688"
"-3.12821,-19.75076,0.34905"
"-4.18423,-14.40221,0.26179"
"-4.78489,-12.08525,0.22688"
"-10.44019,-20.49003,0.40140"
"-6.74397,-9.92345,0.20943"
"-7.64792,-9.24475,0.20943"
"-18.22144,-17.11107,0.43631"
"-9.70673,-7.05235,0.20943"
"-11.18794,-6.61653,0.22688"
"-15.59945,-6.75049,0.29669"
"-12.48191,-3.62633,0.22688"
"-11.78565,-2.24823,0.20943"
"-18.91280,-1.78779,0.33160"
"-12.99802,0.00000,0.22688"
"-12.94033,1.22322,0.22688"
"-14.73206,2.81029,0.26179"
"-14.26367,4.63455,0.26179"
"-17.18909,8.08857,0.33160"
"-10.75041,7.30597,0.22688"
"-9.24475,7.64792,0.20943"
"-13.43298,13.43298,0.33160"
"-7.96658,10.27045,0.22688"
"-6.42894,10.13039,0.20943"
"-12.70979,24.94438,0.48867"
"-4.06424,11.28885,0.20943"
"-2.83543,12.68498,0.22688"
"-1.59960,16.92197,0.29669"
"0.00000,12.99802,0.22688"
"1.31732,13.93574,0.24433"
"5.24587,27.49985,0.48867"
"4.63455,14.26367,0.26179"
"5.55922,12.84661,0.24433"
"13.48705,24.53285,0.48867"
"7.64004,10.51562,0.22688"
"9.25695,10.49996,0.24433"
"20.40801,19.16440,0.48867"
"12.13341,8.81543,0.26179"
"12.04855,7.12549,0.24433"
"28.95005,13.62287,0.55848"
"13.31276,4.32557,0.24433"
"11.78565,2.24823,0.20943"
"16.92198,1.59960,0.29669"
"9.99354,-0.31406,0.17452"
"13.88749,-1.75439,0.24433"
"17.56382,-3.92599,0.31414"
"11.41094,-3.70764,0.20943"
"10.85627,-5.10857,0.20943"
"14.63038,-8.65239,0.29669"
"9.48042,-7.35376,0.20943"
"9.47515,-8.89775,0.22688"
"13.22422,-14.99993,0.34905"
"7.64004,-10.51562,0.22688"
"5.78016,-10.51408,0.20943"
"5.55922,-12.84661,0.24433"
"2.78949,-9.60147,0.17452"
"1.68618,-8.83924,0.15707"
"1.41141,-14.93115,0.26179"
"-0.00000,-11.99817,0.20943"
"-1.00251,-7.93571,0.13962"
"-2.83543,-12.68498,0.22688"
"-3.04818,-8.46664,0.15707"
"-3.83143,-8.14220,0.15707"
"-7.63446,-12.90916,0.26179"
"-5.28926,-7.28004,0.15707"
"-6.84443,-7.28858,0.17452"
"-13.49994,-11.90180,0.31414"
"-6.47115,-4.70157,0.13962"
"-6.13321,-3.37176,0.12217"
"-11.92899,-5.16214,0.22688"
"-8.55820,-2.78073,0.15707"
"-8.78191,-1.96299,0.15707"
"-12.89553,-1.62908,0.22688"
"-8.99863,0.00000,0.15707"
"-8.95869,0.84684,0.15707"
"-13.66075,3.05354,0.24433"
"-12.36185,4.01661,0.22688"
"-11.01138,4.76505,0.20943"
"-13.14260,7.22520,0.26179"
"-6.32028,4.90251,0.13962"
"-13.84829,13.00441,0.33160"
"-7.35376,9.48042,0.20943"
"-6.96469,10.97459,0.22688"
"-11.49428,24.42661,0.47121"
"-4.01661,12.36185,0.22688"
"-2.18110,9.75768,0.17452"
"-3.75943,29.75891,0.52357"
"0.00000,9.99848,0.17452"
"1.50377,11.90356,0.20943"
"2.83543,12.68499,0.22688"
"4.40292,12.22959,0.22688"
"5.10858,10.85627,0.20943"
"10.17927,17.21222,0.34905"
"8.81544,12.13340,0.26179"
"6.61211,7.49997,0.17452"
"18.22144,17.11107,0.43631"
"8.08894,5.87696,0.17452"
"8.60611,5.08964,0.17452"
"25.33130,11.92001,0.48867"
"13.31276,4.32557,0.24433"
"13.66075,3.05354,0.24433"
"27.77498,3.50880,0.48867"
"9.99848,-0.00000,0.17452"
"11.94492,-1.12913,0.20943"
"29.46413,-5.62057,0.52357"
"12.36185,-4.01661,0.22688"
"9.17615,-3.97088,0.17452"
"24.53285,-13.48705,0.48867"
"9.70672,-7.05235,0.20943"
"7.49997,-6.61211,0.17452"
"19.16440,-20.40801,0.48867"
"7.64004,-10.51562,0.22688"
"4.81680,-8.76173,0.17452"
"6.75048,-15.59945,0.29669"
"2.78949,-9.60147,0.17452"
"2.62294,-13.74993,0.24433"
"1.41141,-14.93115,0.26179"
"-0.00000,-12.99208,0.45369"
"-1.12731,-8.92359,0.31409"
"-2.83413,-12.67919,0.45369"
"-3.04678,-8.46277,0.31409"
"-8.51040,-18.08552,0.69799"
"-4.69942,-6.46819,0.27919"
"-7.93091,-8.99585,0.41879"
"-16.75606,-15.73499,0.80269"
"-8.08524,-5.87427,0.34899"
"-7.00618,-3.85168,0.27919"
"-8.25476,-3.57215,0.31409"
"-6.77595,-1.73977,0.24430"
"-16.78047,-2.65777,0.59329"
"-9.98898,-0.31392,0.34899"
"-11.96902,0.75303,0.41879"
"-19.74173,3.12678,0.69799"
"-8.55429,2.77946,0.31409"
"-6.42037,2.77834,0.24430"
"-20.14277,11.07358,0.80269"
"-9.70229,7.04913,0.41879"
"-7.49654,6.60909,0.34899"
"-6.84130,7.28525,0.34899"
"-5.05567,7.43919,0.31409"
"-11.07358,20.14277,0.80269"
"-3.08829,9.50477,0.34899"
"-2.18011,9.75322,0.34899"
"-3.13143,24.78776,0.87248"
"0.00000,11.99269,0.41879"
"1.87885,14.87265,0.52349"
"3.92419,17.55580,0.62819"
"4.40091,12.22400,0.45369"
"5.10624,10.85131,0.41879"
"8.42611,12.39865,0.52349"
"6.37036,7.70044,0.34899"
"17.48459,16.41912,0.83758"
"8.08524,5.87427,0.34899"
"11.38505,6.25898,0.45369"
"16.50952,7.14431,0.62819"
"11.51650,3.34585,0.41879"
"8.83520,1.68541,0.31409"
"16.91424,1.59887,0.59329"
"12.99208,-0.00000,0.45369"
"12.88963,-1.62833,0.45369"
"14.62983,-3.27016,0.52349"
"9.40308,-3.38531,0.34899"
"8.13848,-3.82968,0.31409"
"11.81339,-7.49701,0.48859"
"7.10706,-5.51280,0.31409"
"7.28525,-6.84130,0.34899"
"13.21818,-14.99308,0.69799"
"5.61741,-8.26577,0.34899"
"6.25898,-11.38505,0.45369"
"7.14431,-16.50952,0.62819"
"3.70594,-11.40572,0.41879"
"2.24721,-11.78026,0.41879"
"1.41077,-14.92433,0.52349"
"-0.31392,-9.98898,0.34899"
"-3.12678,-19.74173,0.69799"
"-3.90350,-13.43592,0.48859"
"-4.76287,-11.00635,0.41879"
"-4.33314,-7.88196,0.31409"
"-4.90027,-6.31739,0.27919"
"-15.05086,-16.02754,0.76779"
"-8.08524,-5.87427,0.34899"
"-10.32261,-6.10478,0.41879"
"-18.08552,-8.51040,0.69799"
"-11.40572,-3.70594,0.41879"
"-12.83213,-2.03241,0.45369"
"-12.98567,-0.40809,0.45369"
"-11.96902,0.75303,0.41879"
"-16.78047,2.65777,0.59329"
"-11.51650,3.34585,0.41879"
"-11.15052,4.41480,0.41879"
"-16.91881,8.62057,0.66309"
"-11.57207,7.86438,0.48859"
"-11.55066,9.55553,0.52349"
"-15.54687,15.54687,0.76779"
"-8.22398,11.31934,0.48859"
"-7.12224,12.04305,0.48859"
"-7.65936,16.27697,0.62819"
"-4.01477,12.35620,0.45369"
"-3.55808,18.65209,0.66309"
"-0.43949,13.98457,0.48859"
"0.87853,13.96386,0.48859"
"3.43946,21.71590,0.76779"
"4.32360,13.30668,0.48859"
"6.38280,13.56413,0.52349"
"8.64843,14.62370,0.59329"
"8.57547,11.05543,0.48859"
"8.89369,9.47082,0.45369"
"12.74412,11.23545,0.59329"
"8.08524,5.87427,0.34899"
"10.32261,6.10477,0.41879"
"24.41545,11.48904,0.94228"
"11.40573,3.70594,0.41879"
"14.62983,3.27016,0.52349"
"28.75380,3.63245,1.01208"
"13.99147,-0.00000,0.48859"
"13.92938,-1.31671,0.48859"
"29.45067,-5.61800,1.04698"
"14.25716,-4.63243,0.52349"
"11.00634,-4.76287,0.41879"
"24.52164,-13.48089,0.97718"
"11.31934,-8.22398,0.48859"
"9.74550,-8.59181,0.45369"
"10.26195,-10.92787,0.52349"
"5.61741,-8.26577,0.34899"
"14.44381,-26.27318,1.04698"
"5.25009,-16.15811,0.59329"
"2.61612,-11.70387,0.41879"
"1.59887,-16.91424,0.59329"
"-0.00000,-11.98355,0.62803"
"-1.50194,-11.88906,0.62803"
"-4.13904,-18.51700,0.99438"
"-2.77734,-8.54778,0.47102"
"-4.75924,-10.99796,0.62803"
"-12.98952,-23.62785,1.41307"
"-7.04376,-9.69490,0.62803"
"-6.60406,-7.49083,0.52336"
"-19.65518,-18.45744,1.41307"
"-5.65536,-4.10886,0.36635"
"-8.75106,-4.81093,0.52336"
"-12.83096,-5.55245,0.73270"
"-11.50773,-3.34331,0.62803"
"-11.77129,-2.24549,0.62803"
"-12.95656,-0.81516,0.68037"
"-7.98509,0.25094,0.41869"
"-7.92604,1.00129,0.41869"
"-13.64411,3.04982,0.73270"
"-9.49753,3.08594,0.52336"
"-8.13228,3.82676,0.47102"
"-15.47212,9.15019,0.94205"
"-7.89072,6.12067,0.52336"
"-13.10345,12.30496,0.94205"
"-6.12067,7.89072,0.52336"
"-4.81583,7.58854,0.47102"
"-10.42747,20.46506,1.20372"
"-2.77734,8.54778,0.47102"
"-1.96060,8.77121,0.47102"
"-1.40969,14.91296,0.78504"
"0.00000,13.98081,0.73270"
"1.12775,11.93037,0.62803"
"3.36824,17.65694,0.94205"
"3.08593,9.49753,0.52336"
"5.94905,13.74745,0.78504"
"9.15018,15.47212,0.94205"
"7.95687,10.25794,0.68037"
"8.20331,8.73563,0.62803"
"11.23624,9.90608,0.78504"
"10.73731,7.29707,0.68037"
"10.50127,5.77312,0.62803"
"11.91446,5.15585,0.68037"
"9.49753,3.08593,0.52336"
"13.73317,2.61974,0.73270"
"11.93037,1.12775,0.62803"
"11.97764,-0.37641,0.62803"
"6.93528,-0.87613,0.36635"
"14.61869,-3.26767,0.78504"
"8.54778,-2.77734,0.47102"
"10.84304,-5.10235,0.62803"
"8.59562,-5.08344,0.52336"
"7.27117,-5.28282,0.47102"
"7.49083,-6.60405,0.52336"
"8.88692,-9.46360,0.68037"
"6.12067,-7.89072,0.52336"
"4.81583,-7.58854,0.47102"
"4.25196,-9.03587,0.52336"
"3.04447,-8.45632,0.47102"
"2.23514,-8.70530,0.47102"
"1.75226,-13.87057,0.73270"
"0.31368,-9.98137,0.52336"
"-0.62704,-9.96659,0.52336"
"-1.56220,-9.86335,0.52336"
"-2.48349,-9.67256,0.52336"
"-2.70619,-7.51673,0.41869"
"-4.08031,-8.00807,0.47102"
"-4.28074,-6.74537,0.41869"
"-5.50860,-7.10165,0.47102"
"-6.83609,-7.27970,0.52336"
"-6.74175,-5.94365,0.47102"
"-6.46327,-4.69584,0.41869"
"-6.01694,-3.55841,0.36635"
"-9.03587,-4.25196,0.52336"
"-9.39591,-3.38274,0.52336"
"-7.73805,-1.98679,0.41869"
"-17.83359,-2.25291,0.94205"
"-7.98904,0.00000,0.41869"
"-12.92457,1.22173,0.68037"
"-9.74579,2.17844,0.52336"
"-9.49753,3.08594,0.52336"
"-9.16497,3.96604,0.52336"
"-8.75106,4.81093,0.52336"
"-10.50280,7.63074,0.68037"
"-6.74175,5.94365,0.47102"
"-10.25413,10.91954,0.78504"
"-5.86980,8.07908,0.52336"
"-5.77312,10.50127,0.62803"
"-6.74226,15.58044,0.88971"
"-3.34330,11.50773,0.62803"
"-3.18112,16.67599,0.88971"
"-1.06597,16.94320,0.88971"
"0.53325,16.96832,0.88971"
"2.18708,13.80868,0.73270"
"3.22854,12.57432,0.68037"
"5.75065,15.97305,0.88971"
"5.52755,11.74663,0.68037"
"9.09657,14.33390,0.88971"
"8.56893,11.04701,0.73270"
"8.88692,9.46360,0.68037"
"7.49083,6.60406,0.52336"
"10.73731,7.29707,0.68037"
"13.12658,7.21640,0.78504"
"15.58044,6.74226,0.88971"
"12.34679,4.01171,0.68037"
"12.75223,2.43262,0.68037"
"11.93037,1.12775,0.62803"
"14.97944,-0.00000,0.78504"
"16.84283,-2.12774,0.88971"
"12.66953,-2.83198,0.68037"
"13.29654,-4.32031,0.73270"
"11.91446,-5.15585,0.68037"
"11.37637,-6.25422,0.68037"
"12.38921,-8.41969,0.78504"
"8.98900,-7.92486,0.62803"
"8.88692,-9.46360,0.68037"
"7.34480,-9.46886,0.62803"
"5.35092,-8.43171,0.52336"
"6.34716,-12.45699,0.73270"
"4.73584,-13.15427,0.73270"
"2.61413,-11.69495,0.62803"
"1.22174,-12.92457,0.68037"
"-0.40735,-12.96193,0.90683"
"-1.50033,-11.87638,0.83708"
"-3.72126,-14.49336,1.04635"
"-4.05495,-11.26307,0.83708"
"-8.15192,-15.99905,1.25562"
"-8.41071,-12.37599,1.04635"
"-9.53807,-11.52954,1.04635"
"-19.75076,-19.75076,1.95318"
"-11.82345,-9.17121,1.04635"
"-10.30374,-6.09362,0.83708"
"-25.27344,-11.89278,1.95318"
"-11.38488,-3.69917,0.83708"
"-11.68247,-2.61134,0.83708"
"-16.82487,-2.12547,1.18586"
"-13.95901,0.43868,0.97659"
"-19.79396,2.50056,1.39513"
"-12.45341,3.61805,0.90683"
"-9.27512,3.67228,0.69757"
"-25.77625,13.13366,2.02294"
"-10.49160,7.62260,0.90683"
"-11.22426,9.89551,1.04635"
"-12.53432,14.21739,1.32537"
"-10.55436,14.52683,1.25562"
"-6.72812,12.23841,0.97659"
"-7.92361,18.31038,1.39513"
"-4.00744,12.33362,0.90683"
"-2.61695,13.71852,0.97659"
"-1.59595,16.88333,1.18586"
"0.43868,13.95900,0.97659"
"1.87542,14.84547,1.04635"
"4.35224,19.47079,1.39513"
"4.05495,11.26307,0.83708"
"7.22062,15.34459,1.18586"
"7.61702,12.87968,1.04635"
"8.55979,11.03523,0.97659"
"8.87744,9.45351,0.90683"
"13.06681,10.80981,1.18586"
"11.55092,7.85000,0.97659"
"8.74172,4.80580,0.69757"
"16.69521,6.61010,1.25562"
"14.36932,4.17467,1.04635"
"16.74980,2.65291,1.18586"
"17.94729,0.56402,1.25562"
"14.93393,-0.93956,1.04635"
"22.66150,-3.58923,1.60440"
"14.36932,-4.17467,1.04635"
"12.98516,-5.14119,0.97659"
"24.47681,-13.45625,1.95318"
"10.49160,-7.62260,0.90683"
"7.27193,-6.82879,0.69757"
"12.53432,-14.21739,1.32537"
"8.41071,-12.37599,1.04635"
"6.24754,-11.36424,0.90683"
"7.92361,-18.31038,1.39513"
"4.31570,-13.28236,0.97659"
"2.24310,-11.75873,0.83708"
"1.31431,-13.90391,0.97659"
"-0.40735,-12.96193,0.90683"
"-1.87542,-14.84547,1.04635"
"-3.47318,-13.52713,0.97659"
"-3.37913,-9.38589,0.69757"
"-8.15192,-15.99905,1.25562"
"-7.28928,-10.72586,0.90683"
"-5.08697,-6.14909,0.55805"
"-9.45351,-8.87744,0.90683"
"-9.90079,-6.72857,0.83708"
"-20.10596,-11.05334,1.60440"
"-9.38589,-3.37913,0.69757"
"-9.66224,-2.48084,0.69757"
"-24.63206,-3.90134,1.74391"
"-13.95901,-0.43868,0.97659"
"-11.94715,0.75165,0.83708"
"-21.67621,3.43317,1.53464"
"-11.49545,3.33974,0.83708"
"-8.34760,3.30505,0.62781"
"-15.99905,8.15193,1.25562"
"-11.55092,7.85000,0.97659"
"-13.06682,10.80981,1.18586"
"-14.10769,14.10769,1.39513"
"-7.94838,10.24699,0.90683"
"-7.61702,12.87968,1.04635"
"-11.89277,25.27344,1.95318"
"-4.31570,13.28236,0.97659"
"-2.82896,12.65601,0.90683"
"-3.75084,29.69094,2.09270"
"0.00000,9.97564,0.69757"
"1.50033,11.87638,0.83708"
"3.91701,17.52371,1.25562"
"4.31570,13.28236,0.97659"
"5.52165,11.73410,0.90683"
"7.61702,12.87968,1.04635"
"8.79530,12.10569,1.04635"
"8.19456,8.72631,0.83708"
"14.21739,12.53432,1.32537"
"12.37599,8.41072,1.04635"
"12.23841,6.72812,0.97659"
"17.62272,6.97732,1.32537"
"11.49545,3.33974,0.83708"
"12.73863,2.43002,0.90683"
"18.86960,1.78370,1.32537"
"16.95859,-0.00000,1.18586"
"14.84547,-1.87541,1.04635"
"19.47079,-4.35225,1.39513"
"12.20166,-4.39286,0.90683"
"12.63672,-5.94639,0.97659"
"17.17290,-10.15603,1.39513"
"10.49160,-7.62260,0.90683"
"9.45351,-8.87743,0.90683"
"11.21492,-12.72082,1.18586"
"8.41071,-12.37599,1.04635"
"6.24754,-11.36424,0.90683"
"6.61010,-16.69521,1.25562"
"3.33974,-11.49545,0.83708"
"2.80388,-14.69842,1.04635"
"1.31431,-13.90391,0.97659"
"-0.40679,-12.94414,1.13303"
"-1.74799,-13.83675,1.22018"
"-4.95487,-19.29795,1.74312"
"-3.03704,-8.43570,0.78440"
"-8.59299,-16.86470,1.65596"
"-6.71933,-9.88720,1.04587"
"-6.58795,-7.47257,0.87156"
"-10.16673,-9.54719,1.22018"
"-10.71113,-7.27928,1.13303"
"-19.20539,-10.55825,1.91743"
"-11.36925,-3.69409,1.04587"
"-9.72203,-2.17313,0.87156"
"-17.85192,-1.68750,1.56880"
"-13.94672,0.00000,1.22018"
"-9.91774,0.93750,0.87156"
"-17.61389,3.36003,1.56880"
"-11.24761,4.04939,1.04587"
"-26.14013,12.30061,2.52752"
"-11.28314,8.19768,1.22018"
"-11.20885,9.88193,1.30734"
"-16.36661,17.42867,2.09174"
"-8.78323,12.08908,1.30734"
"-7.09946,12.00453,1.22018"
"-7.63486,16.22491,1.56880"
"-4.61762,14.21156,1.30734"
"-2.80002,14.67824,1.30734"
"-1.78126,18.84369,1.65596"
"0.37549,11.94844,1.04587"
> nack
"1.62313,12.84841,1.13303"
"4.45938,17.36815,1.56880"
"4.38683,12.18491,1.13303"
"5.08991,10.81660,1.04587"
"11.15629,18.86427,1.91743"
"8.78323,12.08907,1.30734"
"9.88193,11.20885,1.30734"
"14.19788,12.51711,1.65596"
"14.00686,9.51906,1.48165"
"12.22161,6.71889,1.22018"
"17.37098,7.51710,1.65596"
"14.34959,4.16894,1.30734"
"11.74259,2.24002,1.04587"
"19.83547,1.87500,1.74312"
"16.93531,-0.00000,1.48165"
"13.88483,-1.31250,1.22018"
"13.69969,-2.61335,1.22018"
"13.26412,-4.30978,1.22018"
"12.79967,-5.53891,1.22018"
"15.14007,-9.60818,1.56880"
"13.38152,-10.37977,1.48165"
"8.71434,-8.18330,1.04587"
"14.49350,-16.43964,1.91743"
"10.53987,-14.50689,1.56880"
"6.71889,-12.22161,1.22018"
"7.12146,-16.45672,1.56880"
"4.30977,-13.26412,1.22018"
"2.24002,-11.74259,1.04587"
"1.31251,-13.88483,1.22018"
"-0.40679,-12.94414,1.13303"
"-1.87284,-14.82509,1.30734"
"-3.89101,-13.39295,1.22018"
"-4.76741,-12.04110,1.13303"
"-10.40205,-20.41516,2.00458"
"-6.71933,-9.88720,1.04587"
"-5.71498,-6.90823,0.78440"
"-13.38390,-13.38390,1.65596"
"-7.08433,-5.49517,0.78440"
"-7.57003,-4.80409,0.78440"
"-24.33736,-11.45229,2.35321"
"-11.36925,-3.69409,1.04587"
"-7.77763,-1.73850,0.69725"
"-17.85192,-1.68750,1.56880"
"-11.95434,0.00000,1.04587"
"-6.94241,0.65625,0.61009"
"-28.37793,5.41338,2.52752"
"-11.36925,3.69409,1.04587"
"-10.97115,4.74764,1.04587"
"-19.20539,10.55825,1.91743"
"-10.47720,7.61213,1.13303"
"-7.26195,6.81942,0.87156"
"-11.19952,12.70336,1.48165"
"-7.83922,11.53507,1.22018"
"-5.75904,10.47566,1.04587"
"-7.51710,17.37098,1.65596"
"-3.69409,11.36925,1.04587"
"-2.60776,11.66644,1.04587"
"-3.62084,28.66184,2.52752"
"0.00000,13.94672,1.22018"
"1.62313,12.84841,1.13303"
"3.25970,14.58305,1.30734"
"3.69409,11.36925,1.04587"
"5.14328,11.88541,1.13303"
"8.62077,14.57693,1.48165"
"7.61213,10.47720,1.13303"
"9.88193,11.20885,1.30734"
"10.16672,9.54719,1.22018"
"10.71113,7.27928,1.13303"
"20.07836,11.03817,2.00458"
"15.93410,5.73663,1.48165"
"12.54367,3.22067,1.13303"
"26.56610,4.20766,2.35321"
"14.93555,0.46937,1.30734"
"14.91343,-0.93827,1.30734"
"23.61432,-3.74014,2.09174"
"13.39295,-3.89101,1.22018"
"13.71393,-5.93455,1.30734"
"26.18916,-14.39762,2.61467"
"12.08907,-8.78323,1.30734"
"10.46159,-9.22313,1.22018"
"19.09438,-20.33345,2.44036"
"9.95433,-13.70095,1.48165"
"7.60656,-12.86200,1.30734"
"12.72478,-27.04151,2.61467"
"4.00193,-12.31669,1.13303"
"2.82507,-12.63864,1.13303"
"3.99540,-31.62686,2.78899"
"-0.00000,-13.92331,1.46340"
"-1.31030,-13.86151,1.46340"
"-5.96335,-31.26100,3.34491"
"-4.30254,-13.24185,1.46340"
"-3.94972,-9.12727,1.04528"
"-6.70760,-12.20109,1.46340"
"-7.92414,-10.21574,1.35887"
"-14.97753,-15.94945,2.29963"
"-10.45961,-7.59935,1.35887"
"-5.99219,-3.54377,0.73170"
"-22.49676,-10.58617,2.61321"
"-9.45846,-3.07324,1.04528"
"-7.81525,-1.49084,0.83623"
"-14.85162,-1.40389,1.56793"
"-9.94522,0.00000,1.04528"
"-11.84016,1.49576,1.25434"
"-17.47027,3.90507,1.88151"
"-11.22872,4.04259,1.25434"
"-10.79844,5.08136,1.25434"
"-11.75584,7.46048,1.46340"
"-14.14488,10.97189,1.88151"
"-8.69970,8.16957,1.25434"
"-11.18072,12.68203,1.77698"
"-7.82606,11.51570,1.46340"
"-6.22849,11.32958,1.35887"
"-7.10950,16.42908,1.88151"
"-6.14648,18.91693,2.09057"
"-3.25423,14.55856,1.56793"
"-1.87186,19.80216,2.09057"
"0.00000,13.92331,1.46340"
"1.21671,12.87140,1.35887"
"5.96334,31.26100,3.34491"
"5.53183,17.02524,1.88151"
"5.92458,13.69091,1.56793"
"15.33167,27.88820,3.34491"
"7.59935,10.45961,1.35887"
"9.53116,10.14965,1.46340"
"12.68203,11.18072,1.77698"
"10.69314,7.26706,1.35887"
"11.32958,6.22849,1.35887"
"12.77818,5.52961,1.46340"
"13.37046,3.88448,1.46340"
"12.69978,2.42261,1.35887"
"19.80216,1.87186,2.09057"
"13.92331,-0.00000,1.46340"
"13.81352,-1.74505,1.46340"
"16.49970,-3.68813,1.77698"
"11.22872,-4.04258,1.25434"
"17.99741,-8.46893,2.09057"
"11.75583,-7.46048,1.46340"
"9.42992,-7.31459,1.25434"
"13.36143,-13.36143,1.98604"
"8.53369,-11.00157,1.46340"
"7.08754,-11.98437,1.46340"
"11.43308,-24.29649,2.82227"
"4.30254,-13.24185,1.46340"
"2.60338,-11.64685,1.25434"
"1.77827,-18.81205,1.98604"
"-0.00000,-12.92878,1.35887"
"-1.62041,-12.82684,1.35887"
"-3.25422,-14.55856,1.56793"
"-3.03194,-8.42154,0.94076"
"-4.23447,-8.99870,1.04528"
"-8.60630,-14.55245,1.77698"
"-5.26109,-7.24127,0.94076"
"-5.91920,-6.71402,0.94076"
"-18.12438,-17.01993,2.61321"
"-7.24127,-5.26109,0.94076"
"-6.84821,-4.05002,0.83623"
"-12.77818,-5.52961,1.46340"
"-7.56677,-2.45859,0.83623"
"-8.73514,-1.95253,0.94076"
"-22.69363,-2.86687,2.40415"
"-12.92878,0.00000,1.35887"
"-8.88012,1.12182,0.94076"
